央视频道,#genre#
绥化新闻综合高清,https://masterpull.hljtv.com/live/v4o2g1hs.m3u8
大兴安岭新闻综合,https://masterpull.hljtv.com/live/H2kVyS15.m3u8
黑河新闻综合,https://masterpull.hljtv.com/live/iyoENgSP.m3u8
虎林综合,https://masterpull.hljtv.com/live/SJJAEqBS.m3u8
密山综合,https://masterpull.hljtv.com/live/iYi97JTN.m3u8
鸡东综合,https://masterpull.hljtv.com/live/o4NExHSz.m3u8
七台河新闻综合,http://live.qthnews.org.cn:1935/live/live1/800k/tzwj_video.m3u8
七台河民生社教,http://live.qthnews.org.cn:1935/live/live2/800k/tzwj_video.m3u8

安徽,#genre#
影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be.flv#http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8#http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8?zanhd
经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8
综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3.flv
导视,https://livehls1.appcoo.com/liveshopping/949E0A98C9D0C311/6D925141BC1F8C28/index.m3u8
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8?zanhd
歙县综合频道,http://112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8?zanhd
宿州公共,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8?zanhd#http://live.ahsz.tv/video/s10001-ggpd/index.m3u8
宿州科教,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8
宿州新闻综合,http://live.ahsz.tv/video/s10001-szzh/index.m3u8

北京,#genre#
BTV财经,http://115.171.86.183:9901/tsfile/live/16030_1.m3u8?key=txiptv&playlive=1&authid=0
石景山有线,http://live.sjsrm.com/bjsjs/sd/live.m3u8?zbeid
房山无线,http://live.funhillrm.com/2/sd/live.m3u8?zbeid

重庆,#genre#
新闻,http://183.65.9.200:8888/udp/235.254.196.199:7980
文体娱乐,http://183.65.9.200:8888/udp/235.254.198.187:7980
璧山综合,http://222.179.42.129:8181/hls1.m3u8?zzhongqd
大足综合,http://218.201.85.71:3170/m3u8?zzhongqd#http://218.201.85.71:3170/m3u8
垫江综合,http://125.62.24.185:80/1.m3u8?zzhongqd
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8

福建,#genre#
三明公共,http://stream.smntv.cn/smtv2/sd/live.m3u8
三明综合,http://stream.smntv.cn/smtv1/sd/live.m3u8
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8
漳州新闻,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8#http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8?zfud
龙岩公共,http://live.lytv.net.cn/ggpd/sd/live.m3u8
龙岩综合,http://live.lytv.net.cn/zhpwd/hd/live.m3u8

甘肃,#genre#
崆峒综合,http://125.74.200.110:10080/hls/001/001_live.m3u8?gansu

广东,#genre#
珠江,http://php.jdshipin.com:8880/chudian.php?id=gdzj
体育,http://php.jdshipin.com:8880/chudian.php?id=gdty
影视,http://php.jdshipin.com:8880/chudian.php?id=gdys
移动,http://php.jdshipin.com:8880/chudian.php?id=gdyd
广州新闻,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广州竞赛,http://php.jdshipin.com:8880/gztv.php?id=jingsai
广州影视,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广州法治,http://php.jdshipin.com:8880/gztv.php?id=fazhi
广州南国都市,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
深圳都市,http://livepull-tcyzb.sztv.com.cn/showto_live/dushi01.m3u8#http://livepull-tcyzb.sztv.com.cn/live/dushi01.m3u8
佛山综合,http://php.jdshipin.com:8880/fstv.php?id=fszh
佛山影视,http://php.jdshipin.com:8880/fstv.php?id=fsys
佛山公共,http://php.jdshipin.com:8880/fstv.php?id=fsgg
佛山南海,http://php.jdshipin.com:8880/fstv.php?id=fsnh
佛山顺德,http://php.jdshipin.com:8880/fstv.php?id=fssd
佛山高明,http://php.jdshipin.com:8880/fstv.php?id=fsgm
佛山三水,http://php.jdshipin.com:8880/fstv.php?id=fsss
云浮综合,https://livestream.oeeee.com/slive/17806.m3u8
云浮文旅,https://livestream.oeeee.com/slive/17807.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
潮州综合,http://time-vod-qhlive.sobeylive.com/czbtv2019/czzhpd.m3u8
潮州民生,http://time-vod-qhlive.sobeylive.com/czbtv2019/czggpd.m3u8
GRTN文化频道,https://glive.grtn.cn/live/wenhua_test0203.m3u8#http://glive.grtn.cn/live/wenhua_test0203.m3u8
GRTN生活频道,http://glive.grtn.cn/live/life.m3u8
GRTN纪录片频道,http://glive.grtn.cn/live/jilupian.m3u8
GRTN健康频道,http://glive.grtn.cn/live/health.m3u8
GRTN荔枝台,http://glive.grtn.cn/live/lizhi.m3u8
大湾区卫视,http://php.jdshipin.com:8880/chudian.php?id=nfws
惠东综合,http://php.jdshipin.com:8880/chudian.php?id=hdzh
开平综合,http://php.jdshipin.com:8880/chudian.php?id=kpzh
开平生活,http://php.jdshipin.com:8880/chudian.php?id=kpsh
广宁综合,http://php.jdshipin.com:8880/chudian.php?id=gnzh
鹤山综合,http://php.jdshipin.com:8880/chudian.php?id=hszh
廉江综合,http://php.jdshipin.com:8880/chudian.php?id=ljzh
英德新闻综合,http://php.jdshipin.com:8880/chudian.php?id=ydxw
普宁综合,http://php.jdshipin.com:8880/chudian.php?id=pnzh
紫金综合,http://php.jdshipin.com:8880/chudian.php?id=zjzh
阳春综合,http://php.jdshipin.com:8880/chudian.php?id=yczh
怀集综合,http://php.jdshipin.com:8880/chudian.php?id=hjzh
惠阳电视台,http://php.jdshipin.com:8880/chudian.php?id=hytv
阳西综合,http://php.jdshipin.com:8880/chudian.php?id=yxzh
台山台,http://php.jdshipin.com:8880/chudian.php?id=tstv
遂溪台,http://php.jdshipin.com:8880/chudian.php?id=sxtv
新会综合,http://php.jdshipin.com:8880/chudian.php?id=xhzh
罗定综合,http://php.jdshipin.com:8880/chudian.php?id=ldzh
东源台,http://php.jdshipin.com:8880/chudian.php?id=dytv
吴川综合,http://php.jdshipin.com:8880/chudian.php?id=wczh
乐昌电视台,http://php.jdshipin.com:8880/chudian.php?id=lctv
潮安综合,http://php.jdshipin.com:8880/chudian.php?id=cazh
工布江达县广播电视台,http://php.jdshipin.com:8880/chudian.php?id=gbjd

广西,#genre#
罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8#http://111.12.75.177:9100/lctvlive/lch.m3u8?zguangxd
北海新闻,http://rtmp.gdlive.gdmain.com/live/09em4xbl.m3u8
桂林新闻,https://pull.gltvs.com/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
贺州,http://zhz.gxhzxw.com:2935/live/HZXW-HD/chunklist.m3u8#http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8

贵州,#genre#
松桃新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8
常州都市,http://qrh.yimkj.cn/常州频道.php?id=czds
石阡新闻,http://111.123.209.13:9000/hls/main/playlist.m3u8
七星关电视台,https://p8.vzan.com:443/slowlive/147077707554082780/live.m3u8
道真新闻综合,http://live.dzrmtzx.org.cn:90/live/dspd_1M.m3u8
凤冈综合,http://live.fgxrmtzx.cn:90/live/zhpd.m3u8

河北,#genre#
武汉生活,http://stream.appwuhan.com/3tzb/sd/live.m3u8
武汉教育,http://stream.appwuhan.com/jyzb/sd/live.m3u8
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
荆门公共,http://stream.jmtv.com.cn/ngpd/sd/live.m3u8
荆门教育,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
任丘文娱,https://jwcdnqx.hebyun.com.cn/live/rqtv2/1500k/tzwj_video.m3u8
任丘综合,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
兴隆综合,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8
平泉影视,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
平泉综合,https://jwliveqxzb.hebyun.com.cn/pqzh/pqzh.m3u8
昌黎,http://jwliveqxzb.hebyun.com.cn/clzhpd/clzhpd.flv#http://livebroadcast.ccwb.cn/live/w1619693259142907.flv
清河新闻综合,https://jwcdnqx.hebyun.com.cn/live/qinghe/1500k/tzwj_video.m3u8
清河经济综艺,https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8
石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8?zhebd
石家庄综合,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8?zhebd
石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8?zhebd
石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8?zhebd
邯郸公共,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8#https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8?zhebd
邯郸新闻,https://jwliveqxzb.hebyun.com.cn/hdxwzh/hdxwzh.m3u8
邯郸科教,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8?zhebd#https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8?zhebd#https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8
鹿泉一套,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8?zhebd#https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8#https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8?zhebd

河南,#genre#
临颍综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
光山综合,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
兰考新闻,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
内黄综合频道,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8?zhend
卫辉综合频道,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8?zhend
叶县,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8#http://live.dxhmt.cn:9081/tv/10422-1.m3u8
唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8?zhend
固始综合,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
宜阳综合频道,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8?zhend
宝丰综合频道,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8?zhend
嵩县综合新闻,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhend
巩义新闻综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8?zhend
扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8?zhend
新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8?zhend
新县综合,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8?zhend
新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8?zhend
方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8?zhend
桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8?zhend
泌阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
济源电视一套,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8?zhend
渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
温县综合,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8?zhend
滑县新闻,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8?zhend
潢川综合,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8?zhend
焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8#http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8?zhend
焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8#http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8?zhend
登封综合,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
禹州公共,http://tvpull.dxhmt.cn/tv/11081-2.m3u8?zhend#http://tvpull.dxhmt.cn:9081/tv/11081-2.m3u8
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8?zhend
荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8?zhend
西华综合,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8?zhend
邓州新闻,http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8?zhend
郏县综合,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8?zhend
鄢陵综合,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
项城新闻,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
鹿邑新闻频道,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8?zhend

湖北,#genre#
武汉新闻,http://stream.appwuhan.com/1tzb/sd/live.m3u8
武汉经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8?zhubd
崇阳综合,http://61.184.176.248:10500/live/live.m3u8
十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8

湖南,#genre#
湘潭新闻综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8?zhund

吉林,#genre#
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8?zjild#http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8?zjild
延边-1,http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8?zjild
延边-2,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8?zjild
延边朝鲜语综合,http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8?zjild#http://live.ybtvyun.com/video/s10016-19a16c47eb99/index.m3u8?zjild
通化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8#http://stream5.jlntv.cn/thx/sd/live.m3u8?zjild
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8#http://stream8.jlntv.cn/ljtv/sd/live.m3u8?zjild
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8?zjild
珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8?zjild
靖宇综合,http://stream8.jlntv.cn/jytv/sd/live.m3u8?zjild
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8?zjild

江苏,#genre#
南京信息,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
南京十八,http://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8
南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/m3u8:500k/live.m3u8
如东新闻,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
常熟民生经济,http://cstvplay.21cs.cn/cstv2/cstv2.m3u8
常熟综合,http://cstvplay.21cs.cn/cstv1/cstv1.m3u8
无锡娱乐,http://stream.thmz.com/wxtv2/playlist.m3u8#http://stream.thmz.com/wxtv2/sd/live.m3u8
无锡新闻综合,http://stream.thmz.com/wxtv1/playlist.m3u8#http://stream.thmz.com/wxtv1/sd/live.m3u8
无锡生活,http://stream.thmz.com/wxtv4/playlist.m3u8#http://stream.thmz.com/wxtv4/sd/live.m3u8
无锡经济,http://stream.thmz.com/wxtv5/playlist.m3u8#http://stream.thmz.com/wxtv5/sd/live.m3u8
江阴新闻综合,http://221.228.70.101:8080/live/xinwen.m3u8
苏州文化生活,http://tylive.kan0512.com/norecord/norecord_csztv3.m3u8
苏州新闻综合,http://tylive.kan0512.com/norecord/norecord_csztv1.m3u8
苏州生活资讯,http://tylive.kan0512.com/norecord/norecord_csztv5.m3u8
苏州社会经济,http://tylive.kan0512.com/norecord/norecord_csztv2.m3u8

江西,#genre#
都市,http://113.195.172.192:808/hls/2/index.m3u8
少儿,http://113.195.172.192:808/hls/35/index.m3u8
新闻,http://113.195.172.192:808/hls/96/index.m3u8
萍乡新闻综合,http://qrh.yimkj.cn/江西赣云.php?id=pxxwzh
萍乡公共,http://qrh.yimkj.cn/江西赣云.php?id=pxgg
南昌文旅,http://live.cooltv.top/tv/nctv.php?id=2
南昌新闻综合,http://live.cooltv.top/tv/nctv.php?id=1
南昌资讯,http://live.cooltv.top/tv/nctv.php?id=3
赣州公共,http://wb.jxgztv.com/live/gztv2.flv
赣州教育,http://wb.jxgztv.com/live/gztv3.flv
赣州新闻,http://wb.jxgztv.com/live/gztv1.flv

内蒙古,#genre#
农牧,http://api2.52tb.xyz/info?id=886&token=20230405tndmhg
包头新闻,http://live.btgdt.com/channels/btgd/xwzh/flv:500k/live#http://live.btgdt.com/channels/btgd/xwzh/m3u8:500k/live
鄂托克旗,http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8#http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8?#http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8?zneimd
可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8

宁夏,#genre#
宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.flv
公共,https://hls.ningxiahuangheyun.com/live/nxgg1M.flv
经济,https://hls.ningxiahuangheyun.com/live/nxjj1M.flv
文旅,https://hls.ningxiahuangheyun.com/live/nxwl1M.flv
少儿,https://hls.ningxiahuangheyun.com/live/nxse1M.flv
石嘴山综合,https://pili-live-hls-jrszs.szsnews.com:443/jrszs/zhpd.m3u8
吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8?zningxd
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8?zningxd
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8?_upt=739abf201649062902#http://stream.qhbtv.com/adws/sd/live.m3u8#http://stream.qhbtv.com/adws/playlist.m3u8
囊谦综合,http://pili-live-hls-qhnqapp2020.sobeylive.com/qhnqapp2020/qhnqtv01.m3u8
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8?zqinghd
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8
兴海综合,http://lived.dmqhyadmin.com/xhzhpd/sd/live.m3u8
大通电视台,http://dtrmlive.qhdtrm.cn/testpush/sd/live.m3u8
湟中电视台,http://livecdn.dmqhyadmin.com/hls/xjhuangzhong.m3u8
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8?zqinghd
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd
青海经视,http://stream.qhbtv.com/qhsh/playlist.m3u8#http://stream.qhbtv.com/qhsh/sd/live.m3u8?_upt=a7ec5e491648026933#http://stream.qhbtv.com/qhsh/sd/live.m3u8?_upt=ba357f031594546763#http://stream.qhbtv.com/qhsh/sd/live.m3u8
青海都市,http://stream.qhbtv.com/qhds/playlist.m3u8#http://stream.qhbtv.com/qhds/sd/live.m3u8#http://stream.qhbtv.com/qhds/sd/live.m3u8?_upt=f868bafe1594546577

青海,#genre#
青海综合,http://lmt.scqstv.com/live1/live1.m3u8

山东,#genre#
山东卫视,http://58.57.155.42:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
齐鲁,http://58.57.155.42:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
文旅,http://58.57.155.42:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
生活,http://58.57.155.42:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
综艺,http://58.57.155.42:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
体育,http://58.57.155.42:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
新闻,http://58.57.155.42:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
农科,http://58.57.155.42:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
少儿,http://58.57.155.42:9901/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
教育,http://58.57.155.42:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
商河综合,http://qrh.yimkj.cn/山东齐鲁.php?id=jnshzh
商河影视,http://qrh.yimkj.cn/山东齐鲁.php?id=jnshys
章丘综合,http://qrh.yimkj.cn/山东齐鲁.php?id=jnzq1
章丘TV-2,http://qrh.yimkj.cn/山东齐鲁.php?id=jnzq2
平度新闻综合,http://qrh.yimkj.cn/山东齐鲁.php?id=qdpdxw
平度生活服务,http://qrh.yimkj.cn/山东齐鲁.php?id=qdpdsh
李沧,http://qrh.yimkj.cn/山东齐鲁.php?id=qdlc
莱西综合,http://qrh.yimkj.cn/山东齐鲁.php?id=qdlxzh
莱西生活,http://qrh.yimkj.cn/山东齐鲁.php?id=qdlxsh
崂山,http://qrh.yimkj.cn/山东齐鲁.php?id=qdls
胶州综合,http://qrh.yimkj.cn/山东齐鲁.php?id=qdjzxw
胶州生活,http://qrh.yimkj.cn/山东齐鲁.php?id=qdjzsh
博山图文,http://qrh.yimkj.cn/山东齐鲁.php?id=zbbstw
桓台综合,http://qrh.yimkj.cn/山东齐鲁.php?id=zbht1
桓台影视,http://qrh.yimkj.cn/山东齐鲁.php?id=zbht2
高青综合,http://qrh.yimkj.cn/山东齐鲁.php?id=zbgqzh
高青影视,http://qrh.yimkj.cn/山东齐鲁.php?id=zbgqys
淄川新闻,http://qrh.yimkj.cn/山东齐鲁.php?id=zbzcxw
淄川生活,http://qrh.yimkj.cn/山东齐鲁.php?id=zbzcsh
张店综合,http://qrh.yimkj.cn/山东齐鲁.php?id=zbzd1
张店2,http://qrh.yimkj.cn/山东齐鲁.php?id=zbzd2
临淄生活服务,http://qrh.yimkj.cn/山东齐鲁.php?id=zblzsh
沂源综合,http://qrh.yimkj.cn/山东齐鲁.php?id=zbyyxw
沂源生活,http://qrh.yimkj.cn/山东齐鲁.php?id=zbyysh
薛城新闻综合,http://qrh.yimkj.cn/山东齐鲁.php?id=zzxcxw
台儿庄新闻综合,http://qrh.yimkj.cn/山东齐鲁.php?id=zztezxw
峄城综合,http://qrh.yimkj.cn/山东齐鲁.php?id=zzyczh
山亭综合,http://qrh.yimkj.cn/山东齐鲁.php?id=zzstzh
东营新闻综合,http://qrh.yimkj.cn/山东齐鲁.php?id=dyxwzh
东营公共,http://qrh.yimkj.cn/山东齐鲁.php?id=dygg#http://qrh.yimkj.cn/山东齐鲁.php?id=dygg2
东营区综合,http://qrh.yimkj.cn/山东齐鲁.php?id=dyqxw
东营区科教影视,http://qrh.yimkj.cn/山东齐鲁.php?id=dyqkj
广饶综合,http://qrh.yimkj.cn/山东齐鲁.php?id=dygrxw
广饶科教文艺,http://qrh.yimkj.cn/山东齐鲁.php?id=dygrkj
龙口综合,http://qrh.yimkj.cn/山东齐鲁.php?id=ytlkzh
龙口生活,http://qrh.yimkj.cn/山东齐鲁.php?id=ytlksh
栖霞综合,http://qrh.yimkj.cn/山东齐鲁.php?id=ytqxzh
栖霞苹果,http://qrh.yimkj.cn/山东齐鲁.php?id=ytqxpg
长岛,http://qrh.yimkj.cn/山东齐鲁.php?id=ytcd
莱州综合,http://qrh.yimkj.cn/山东齐鲁.php?id=ytlzzh
莱阳综合,http://qrh.yimkj.cn/山东齐鲁.php?id=ytlyxw
莱阳民生综艺,http://qrh.yimkj.cn/山东齐鲁.php?id=ytlyms
莱山综合,http://qrh.yimkj.cn/山东齐鲁.php?id=ytlszh
莱山影视,http://qrh.yimkj.cn/山东齐鲁.php?id=ytlsys
海阳综合,http://qrh.yimkj.cn/山东齐鲁.php?id=ythyzh
潍坊生活,http://qrh.yimkj.cn/山东齐鲁.php?id=wfsh
潍坊影视综艺,http://qrh.yimkj.cn/山东齐鲁.php?id=wfyswy
潍坊高新区,http://qrh.yimkj.cn/山东齐鲁.php?id=wfgxq
昌乐综合,http://qrh.yimkj.cn/山东齐鲁.php?id=wfclxw
诸城新闻综合,http://qrh.yimkj.cn/山东齐鲁.php?id=wfzcxw
青州综合,http://qrh.yimkj.cn/山东齐鲁.php?id=wfqzzh#http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8?shandd
青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8?shandd
安丘综合,http://qrh.yimkj.cn/山东齐鲁.php?id=wfaqxw
安丘民生,http://qrh.yimkj.cn/山东齐鲁.php?id=wfaqms
临朐综合,http://qrh.yimkj.cn/山东齐鲁.php?id=wflqxw
曲阜新闻综合,http://qrh.yimkj.cn/山东齐鲁.php?id=jiqfxw
微山综合,http://qrh.yimkj.cn/山东齐鲁.php?id=jiws1
微山2,http://qrh.yimkj.cn/山东齐鲁.php?id=jiws2
鱼台新闻,http://qrh.yimkj.cn/山东齐鲁.php?id=jiytxw
鱼台生活,http://qrh.yimkj.cn/山东齐鲁.php?id=jiytsh
任城综合,http://qrh.yimkj.cn/山东齐鲁.php?id=jircxw
任城影视娱乐,http://qrh.yimkj.cn/山东齐鲁.php?id=jircys
梁山综合,http://qrh.yimkj.cn/山东齐鲁.php?id=jilszh
泗水新闻综合,http://qrh.yimkj.cn/山东齐鲁.php?id=jissxw
泗水文化生活,http://qrh.yimkj.cn/山东齐鲁.php?id=jisswh
金乡综合,http://qrh.yimkj.cn/山东齐鲁.php?id=jijxxw
金乡生活,http://qrh.yimkj.cn/山东齐鲁.php?id=jijxsh
兖州新闻,http://qrh.yimkj.cn/山东齐鲁.php?id=jiyzxw
兖州生活,http://qrh.yimkj.cn/山东齐鲁.php?id=jiyzsh
肥城综合,http://qrh.yimkj.cn/山东齐鲁.php?id=tafczh
肥城生活,http://qrh.yimkj.cn/山东齐鲁.php?id=tafcsh
宁阳综合,http://qrh.yimkj.cn/山东齐鲁.php?id=tany1
宁阳2,http://qrh.yimkj.cn/山东齐鲁.php?id=tany2
东平综合,http://qrh.yimkj.cn/山东齐鲁.php?id=tadpxw
东平民生,http://qrh.yimkj.cn/山东齐鲁.php?id=tadpms
泰山TV,http://qrh.yimkj.cn/山东齐鲁.php?id=tats
岱岳TV,http://qrh.yimkj.cn/山东齐鲁.php?id=tady
威海新闻综合,http://qrh.yimkj.cn/山东齐鲁.php?id=whxwzh
威海都市生活,http://qrh.yimkj.cn/山东齐鲁.php?id=whgg
威海海洋,http://qrh.yimkj.cn/山东齐鲁.php?id=whhy
荣成生活,http://qrh.yimkj.cn/山东齐鲁.php?id=whrcsh
莒县2,http://qrh.yimkj.cn/山东齐鲁.php?id=rzjx2
